timestamp,q[0],q[1],q[2],q[3],delta_q_reset[0],delta_q_reset[1],delta_q_reset[2],delta_q_reset[3],quat_reset_counter
42165382,0.50954616,-0.0027397324,-0.0032315745,0.8604329,0.9999991,1.3382627e-09,-2.2368347e-10,0.0013346693,2
42217343,0.51036024,-0.0032297883,-0.0026228623,0.85995066,0.9999991,1.3382627e-09,-2.2368347e-10,0.0013346693,2
42269343,0.5100645,-0.0033609157,-0.002393633,0.8601263,0.9999991,1.3382627e-09,-2.2368347e-10,0.0013346693,2
42321343,0.5101956,-0.00302438,-0.0025120864,0.8600494,0.9999991,1.3382627e-09,-2.2368347e-10,0.0013346693,2
42373343,0.50968546,-0.0028407406,-0.002624379,0.86035216,0.9999991,1.3382627e-09,-2.2368347e-10,0.0013346693,2
42425390,0.5097741,-0.0024603708,-0.0025229102,0.86030114,0.9999991,1.3382627e-09,-2.2368347e-10,0.0013346693,2
42477343,0.510204,-0.002608266,-0.0028805793,0.8600446,0.9999991,1.3382627e-09,-2.2368347e-10,0.0013346693,2
42529343,0.5098691,-0.0028130359,-0.0030197103,0.86024207,0.9999991,1.3382627e-09,-2.2368347e-10,0.0013346693,2
42581343,0.5104687,-0.00295259,-0.0027124714,0.85988706,0.9999991,1.3382627e-09,-2.2368347e-10,0.0013346693,2
42633343,0.5105714,-0.0029653287,-0.0026895602,0.859826,0.9999991,1.3382627e-09,-2.2368347e-10,0.0013346693,2
42686143,0.5102534,-0.0026994755,-0.0027391298,0.8600155,0.9999991,1.3382627e-09,-2.2368347e-10,0.0013346693,2
42738157,0.5105685,-0.002432066,-0.0026000114,0.8598298,0.9999991,1.3382627e-09,-2.2368347e-10,0.0013346693,2
42790147,0.51034313,-0.0024107932,-0.0025569624,0.85996366,0.9999991,1.3382627e-09,-2.2368347e-10,0.0013346693,2
42842143,0.51075107,-0.002512351,-0.0026599467,0.85972095,0.9999991,1.3382627e-09,-2.2368347e-10,0.0013346693,2
42894143,0.5108132,-0.0026921728,-0.002600709,0.85968363,0.9999991,1.3382627e-09,-2.2368347e-10,0.0013346693,2
42946146,0.5107852,-0.0027449476,-0.0028987667,0.8596991,0.9999991,1.3382627e-09,-2.2368347e-10,0.0013346693,2
42998148,0.5109708,-0.0025624197,-0.0026551764,0.8595902,0.9999991,1.3382627e-09,-2.2368347e-10,0.0013346693,2
43050143,0.510783,-0.0023910864,-0.002645267,0.8597024,0.9999991,1.3382627e-09,-2.2368347e-10,0.0013346693,2
43102143,0.5109137,-0.002290792,-0.0023191432,0.85962594,0.9999991,1.3382627e-09,-2.2368347e-10,0.0013346693,2
43154153,0.510909,-0.0024020644,-0.002547217,0.85962766,0.9999991,1.3382627e-09,-2.2368347e-10,0.0013346693,2
43206943,0.51084524,-0.0025020116,-0.0023446525,0.85966593,0.9999991,1.3382627e-09,-2.2368347e-10,0.0013346693,2
43259753,0.51097953,-0.002564968,-0.0023590818,0.8595859,0.9999991,1.3382627e-09,-2.2368347e-10,0.0013346693,2
43311753,0.51076263,-0.0024974286,-0.0023722549,0.85971487,0.9999991,1.3382627e-09,-2.2368347e-10,0.0013346693,2
43363746,0.5107154,-0.0024131238,-0.002622123,0.8597425,0.9999991,1.3382627e-09,-2.2368347e-10,0.0013346693,2
43415753,0.5108546,-0.002190586,-0.0019893765,0.85966206,0.9999991,1.3382627e-09,-2.2368347e-10,0.0013346693,2
43467801,0.51132447,-0.0020876126,-0.0015460106,0.8593838,0.9999991,1.3382627e-09,-2.2368347e-10,0.0013346693,2
43519787,0.51104224,-0.0021336,-0.0014622828,0.85955167,0.9999991,1.3382627e-09,-2.2368347e-10,0.0013346693,2
43571775,0.5109366,-0.0022302226,-0.0023390183,0.8596123,0.9999991,1.3382627e-09,-2.2368347e-10,0.0013346693,2
43623754,0.5110724,-0.0022759868,-0.0025401716,0.8595309,0.9999991,1.3382627e-09,-2.2368347e-10,0.0013346693,2
43675770,0.5113498,-0.0023256792,-0.002219551,0.8593667,0.9999991,1.3382627e-09,-2.2368347e-10,0.0013346693,2
43727753,0.5117745,-0.0022644466,-0.0020448663,0.8591144,0.9999991,1.3382627e-09,-2.2368347e-10,0.0013346693,2
43779745,0.5111282,-0.0022611492,-0.002363794,0.8594984,0.9999991,1.3382627e-09,-2.2368347e-10,0.0013346693,2
43831766,0.5114596,-0.0020746684,-0.001996662,0.85930264,0.9999991,1.3382627e-09,-2.2368347e-10,0.0013346693,2
43883746,0.51159656,-0.0021316851,-0.001924659,0.859221,0.9999991,1.3382627e-09,-2.2368347e-10,0.0013346693,2
43935753,0.511704,-0.0021898088,-0.002234202,0.85915613,0.9999991,1.3382627e-09,-2.2368347e-10,0.0013346693,2
43987766,0.51158524,-0.0023070213,-0.0024717958,0.859226,0.9999991,1.3382627e-09,-2.2368347e-10,0.0013346693,2
44039746,0.5117485,-0.0023262845,-0.0025564027,0.8591284,0.9999991,1.3382627e-09,-2.2368347e-10,0.0013346693,2
44091753,0.51181567,-0.0023342806,-0.0024201642,0.85908884,0.9999991,1.3382627e-09,-2.2368347e-10,0.0013346693,2
44143753,0.5117181,-0.0022806248,-0.0024794152,0.85914683,0.9999991,1.3382627e-09,-2.2368347e-10,0.0013346693,2
44195752,0.5116127,-0.0022292477,-0.0022596088,0.8592103,0.9999991,1.3382627e-09,-2.2368347e-10,0.0013346693,2
44247753,0.5117738,-0.0022167119,-0.0022974182,0.8591143,0.9999991,1.3382627e-09,-2.2368347e-10,0.0013346693,2
44300543,0.51169485,-0.002275351,-0.0021558234,0.8591616,0.9999991,1.3382627e-09,-2.2368347e-10,0.0013346693,2
44352543,0.51181185,-0.002369296,-0.002466538,0.85909075,0.9999991,1.3382627e-09,-2.2368347e-10,0.0013346693,2
44404543,0.5117677,-0.0023584417,-0.002419801,0.8591173,0.9999991,1.3382627e-09,-2.2368347e-10,0.0013346693,2
44456543,0.51186126,-0.0023607141,-0.002509905,0.8590613,0.9999991,1.3382627e-09,-2.2368347e-10,0.0013346693,2
44508552,0.5119398,-0.0023326795,-0.0022682445,0.85901517,0.9999991,1.3382627e-09,-2.2368347e-10,0.0013346693,2
44560543,0.5117606,-0.0022895127,-0.0022957234,0.859122,0.9999991,1.3382627e-09,-2.2368347e-10,0.0013346693,2
44612543,0.5119219,-0.0023143538,-0.0022023348,0.8590262,0.9999991,1.3382627e-09,-2.2368347e-10,0.0013346693,2
44664543,0.51192063,-0.0024089285,-0.0024450074,0.8590259,0.9999991,1.3382627e-09,-2.2368347e-10,0.0013346693,2
44716550,0.51206934,-0.0023956082,-0.002323029,0.85893774,0.9999991,1.3382627e-09,-2.2368347e-10,0.0013346693,2
44768543,0.51234233,-0.002430036,-0.002364314,0.8587746,0.9999991,1.3382627e-09,-2.2368347e-10,0.0013346693,2
44820543,0.5122452,-0.0023648134,-0.002185021,0.85883325,0.9999991,1.3382627e-09,-2.2368347e-10,0.0013346693,2
44873343,0.51223147,-0.0023213741,-0.0021633657,0.85884166,0.9999991,1.3382627e-09,-2.2368347e-10,0.0013346693,2
44925345,0.5125599,-0.002304399,-0.0019565662,0.85864615,0.9999991,1.3382627e-09,-2.2368347e-10,0.0013346693,2
44977343,0.5124718,-0.002360234,-0.0020260464,0.8586984,0.9999991,1.3382627e-09,-2.2368347e-10,0.0013346693,2
45029345,0.5126019,-0.0024149958,-0.0021954603,0.85862017,0.9999991,1.3382627e-09,-2.2368347e-10,0.0013346693,2
45081343,0.5125344,-0.0024949003,-0.0024187155,0.85865974,0.9999991,1.3382627e-09,-2.2368347e-10,0.0013346693,2
45133343,0.51260763,-0.0027130472,-0.0028647778,0.85861397,0.9999991,1.3382627e-09,-2.2368347e-10,0.0013346693,2
45185383,0.5119604,-0.0026603776,-0.0028240993,0.8590003,0.9999991,1.3382627e-09,-2.2368347e-10,0.0013346693,2
45237345,0.5103408,-0.0029919941,-0.0023824018,0.85996383,0.9999991,1.3382627e-09,-2.2368347e-10,0.0013346693,2
45289343,0.5111103,-0.0023340944,-0.00056767627,0.8595118,0.9999991,1.3382627e-09,-2.2368347e-10,0.0013346693,2
45342143,0.5111606,-0.0023897416,-0.0007859438,0.8594816,0.9999991,1.3382627e-09,-2.2368347e-10,0.0013346693,2
45394145,0.5105962,-0.0022817415,-0.0011437493,0.8598169,0.9999991,1.3382627e-09,-2.2368347e-10,0.0013346693,2
45446143,0.5101948,-0.0023561087,-0.0019261948,0.86005354,0.9999991,1.3382627e-09,-2.2368347e-10,0.0013346693,2
45498143,0.5109921,-0.002953555,-0.001865559,0.8595783,0.9999991,1.3382627e-09,-2.2368347e-10,0.0013346693,2
45550146,0.50987303,-0.0035256455,-0.0032513195,0.8602364,0.9999991,1.3382627e-09,-2.2368347e-10,0.0013346693,2
45602143,0.50974107,-0.003728486,-0.003740274,0.8603116,0.9999991,1.3382627e-09,-2.2368347e-10,0.0013346693,2
45654143,0.50915015,-0.0032994405,-0.003457928,0.86066455,0.9999991,1.3382627e-09,-2.2368347e-10,0.0013346693,2
45706146,0.5076549,-0.0028148969,-0.0030368573,0.8615507,0.9999991,1.3382627e-09,-2.2368347e-10,0.0013346693,2
45758167,0.5062279,-0.0024394146,-0.0027302324,0.862392,0.9999991,1.3382627e-09,-2.2368347e-10,0.0013346693,2
45810143,0.5065428,-0.0009250582,-0.0017481379,0.8622126,0.9999991,1.3382627e-09,-2.2368347e-10,0.0013346693,2
45862146,0.50649196,-0.00085606234,-0.0029135374,0.86223936,0.9999991,1.3382627e-09,-2.2368347e-10,0.0013346693,2
45914984,0.50660664,-0.0019893001,-0.004565138,0.8621629,0.9999991,1.3382627e-09,-2.2368347e-10,0.0013346693,2
45966997,0.50899786,-0.0030252452,-0.00525849,0.8607465,0.9999991,1.3382627e-09,-2.2368347e-10,0.0013346693,2
46018979,0.5084537,-0.0028264015,-0.0038648455,0.86107606,0.9999991,1.3382627e-09,-2.2368347e-10,0.0013346693,2
46070980,0.5101567,-0.0029961618,-0.0041096634,0.8600665,0.9999991,1.3382627e-09,-2.2368347e-10,0.0013346693,2
46123054,0.50829965,-0.0015907238,-0.004110344,0.861169,0.9999991,1.3382627e-09,-2.2368347e-10,0.0013346693,2
46174979,0.5099777,-0.0014268861,-0.0029787647,0.8601814,0.9999991,1.3382627e-09,-2.2368347e-10,0.0013346693,2
46226984,0.5118798,-0.002234412,-0.0025525002,0.85905033,0.9999991,1.3382627e-09,-2.2368347e-10,0.0013346693,2
46278993,0.5111076,-0.0025419674,-0.0039683124,0.85950387,0.9999991,1.3382627e-09,-2.2368347e-10,0.0013346693,2
46330979,0.5136244,-0.0035668036,-0.0044747056,0.8579961,0.9999991,1.3382627e-09,-2.2368347e-10,0.0013346693,2
46383002,0.5114533,-0.0031343037,-0.0048742853,0.85929155,0.9999991,1.3382627e-09,-2.2368347e-10,0.0013346693,2
46434983,0.51052743,-0.0027883255,-0.004678198,0.8598442,0.9999991,1.3382627e-09,-2.2368347e-10,0.0013346693,2
46486979,0.51147634,-0.0020002576,-0.0026772763,0.85929096,0.9999991,1.3382627e-09,-2.2368347e-10,0.0013346693,2
46539743,0.5096137,-0.002446056,-0.0028187402,0.86039525,0.9999991,1.3382627e-09,-2.2368347e-10,0.0013346693,2
46591743,0.5064867,-0.0031975342,-0.003061749,0.86223644,0.9999991,1.3382627e-09,-2.2368347e-10,0.0013346693,2
46643743,0.5070581,-0.001709963,-0.0018277391,0.86190826,0.9999991,1.3382627e-09,-2.2368347e-10,0.0013346693,2
46695746,0.5101395,-0.0015127856,-0.0020542338,0.86008793,0.9999991,1.3382627e-09,-2.2368347e-10,0.0013346693,2
46747743,0.5072659,-0.0025367592,-0.005146246,0.8617706,0.9999991,1.3382627e-09,-2.2368347e-10,0.0013346693,2
46799746,0.5077199,-0.0025427719,-0.005237414,0.8615025,0.9999991,1.3382627e-09,-2.2368347e-10,0.0013346693,2
46851743,0.5096389,-0.0026601066,-0.0036820034,0.8603765,0.9999991,1.3382627e-09,-2.2368347e-10,0.0013346693,2
46903745,0.5085348,-0.0020517018,-0.0026374208,0.8610349,0.9999991,1.3382627e-09,-2.2368347e-10,0.0013346693,2
46955747,0.50783426,-0.0014256506,-0.0034394464,0.86144686,0.9999991,1.3382627e-09,-2.2368347e-10,0.0013346693,2
47007743,0.5076168,-0.0010609993,-0.0033208134,0.86157596,0.9999991,1.3382627e-09,-2.2368347e-10,0.0013346693,2
47060543,0.50685865,-0.00045996194,-0.0025531172,0.86202526,0.9999991,1.3382627e-09,-2.2368347e-10,0.0013346693,2
47112546,0.5081289,-0.0024204573,-0.0034121233,0.8612709,0.9999991,1.3382627e-09,-2.2368347e-10,0.0013346693,2
47164543,0.5079875,-0.0019388527,-0.0039740624,0.86135316,0.9999991,1.3382627e-09,-2.2368347e-10,0.0013346693,2
47216549,0.5080976,-0.0016138382,-0.00388548,0.86128926,0.9999991,1.3382627e-09,-2.2368347e-10,0.0013346693,2
47268543,0.507585,-0.0007219179,-0.0032816608,0.8615952,0.9999991,1.3382627e-09,-2.2368347e-10,0.0013346693,2
47320543,0.50754666,-0.0001492294,-0.0026337334,0.8616203,0.9999991,1.3382627e-09,-2.2368347e-10,0.0013346693,2
47372543,0.509385,-0.00020538413,-0.0032248849,0.8605327,0.9999991,1.3382627e-09,-2.2368347e-10,0.0013346693,2
47424546,0.50896865,-0.00068829244,-0.0044990443,0.860773,0.9999991,1.3382627e-09,-2.2368347e-10,0.0013346693,2
47476543,0.51106286,-0.0010965802,-0.0043406063,0.85953176,0.9999991,1.3382627e-09,-2.2368347e-10,0.0013346693,2
47528543,0.5108727,-0.0010420356,-0.004490786,0.8596441,0.9999991,1.3382627e-09,-2.2368347e-10,0.0013346693,2
47580543,0.5111757,-0.00079580874,-0.0035714451,0.85946846,0.9999991,1.3382627e-09,-2.2368347e-10,0.0013346693,2
47633352,0.5138756,-0.0006631984,-0.003242998,0.8578584,0.9999991,1.3382627e-09,-2.2368347e-10,0.0013346693,2
47685382,0.51266927,0.00035605446,-0.0022145212,0.8585832,0.9999991,1.3382627e-09,-2.2368347e-10,0.0013346693,2
47737343,0.51539755,8.703016e-05,-0.0019815438,0.8569489,0.9999991,1.3382627e-09,-2.2368347e-10,0.0013346693,2
47789345,0.51587963,-0.00032782048,-0.0031227209,0.8566554,0.9999991,1.3382627e-09,-2.2368347e-10,0.0013346693,2
47841343,0.5141821,-0.0012331367,-0.0032507963,0.85767394,0.9999991,1.3382627e-09,-2.2368347e-10,0.0013346693,2
47893343,0.51820886,8.858378e-05,-0.00049901725,0.855254,0.9999991,1.3382627e-09,-2.2368347e-10,0.0013346693,2
47945397,0.52106977,-0.00014354801,-0.0021189132,0.8535114,0.9999991,1.3382627e-09,-2.2368347e-10,0.0013346693,2
47997343,0.5196572,-0.0011193543,-0.0049292357,0.85436,0.9999991,1.3382627e-09,-2.2368347e-10,0.0013346693,2
48049343,0.5242263,-0.00012638852,-0.0034903581,0.85157186,0.9999991,1.3382627e-09,-2.2368347e-10,0.0013346693,2
48102145,0.52663785,-0.00046552008,-0.0017445633,0.8500879,0.9999991,1.3382627e-09,-2.2368347e-10,0.0013346693,2
48154147,0.52791107,-0.00021241224,-0.0018354064,0.8492977,0.9999991,1.3382627e-09,-2.2368347e-10,0.0013346693,2
48206143,0.53175116,-0.00063260953,-0.0026615579,0.8468963,0.9999991,1.3382627e-09,-2.2368347e-10,0.0013346693,2
48258149,0.5326528,-0.0006940199,-0.0035745755,0.8463261,0.9999991,1.3382627e-09,-2.2368347e-10,0.0013346693,2
48310143,0.53441226,-0.0010485023,-0.0035140156,0.84521604,0.9999991,1.3382627e-09,-2.2368347e-10,0.0013346693,2
48362143,0.537431,0.00023445961,-0.001388973,0.8433066,0.9999991,1.3382627e-09,-2.2368347e-10,0.0013346693,2
48414143,0.5388809,-0.0005926407,-0.0014094898,0.84238064,0.9999991,1.3382627e-09,-2.2368347e-10,0.0013346693,2
48466143,0.5400669,-0.00042007345,-0.0031594685,0.84161603,0.9999991,1.3382627e-09,-2.2368347e-10,0.0013346693,2
48518149,0.5415242,-0.00072351424,-0.0028361282,0.8406802,0.9999991,1.3382627e-09,-2.2368347e-10,0.0013346693,2
48570143,0.5440365,-0.00019074965,-0.0024800377,0.8390579,0.9999991,1.3382627e-09,-2.2368347e-10,0.0013346693,2
48622146,0.5464173,0.00021688284,-0.0005352464,0.83751285,0.9999991,1.3382627e-09,-2.2368347e-10,0.0013346693,2
48674146,0.5476353,-0.00033281022,-0.001903303,0.836715,0.9999991,1.3382627e-09,-2.2368347e-10,0.0013346693,2
48726943,0.5500177,-0.0003885059,-0.0017347592,0.8351512,0.9999991,1.3382627e-09,-2.2368347e-10,0.0013346693,2
48778943,0.5507074,0.00036912848,-0.0020449397,0.8346958,0.9999991,1.3382627e-09,-2.2368347e-10,0.0013346693,2
48830943,0.55357915,-3.7513208e-05,-0.0010944221,0.83279586,0.9999991,1.3382627e-09,-2.2368347e-10,0.0013346693,2
48882943,0.55487543,5.1143714e-05,-0.0015971727,0.8319319,0.9999991,1.3382627e-09,-2.2368347e-10,0.0013346693,2
48934943,0.55846834,-0.0005148976,-0.0015169885,0.82952434,0.9999991,1.3382627e-09,-2.2368347e-10,0.0013346693,2
48986953,0.55925286,-0.0008504151,-0.001985384,0.82899433,0.9999991,1.3382627e-09,-2.2368347e-10,0.0013346693,2
49042943,0.56103235,-0.00086166145,-0.0022682957,0.8277903,0.9999991,1.3382627e-09,-2.2368347e-10,0.0013346693,2
49094943,0.5640867,-0.0007575385,-0.00067111,0.82571495,0.9999991,1.3382627e-09,-2.2368347e-10,0.0013346693,2
49146943,0.5663843,-0.00061973475,8.15445e-07,0.8241411,0.9999991,1.3382627e-09,-2.2368347e-10,0.0013346693,2
49198943,0.5685819,-0.001688714,-0.0005905972,0.82262474,0.9999991,1.3382627e-09,-2.2368347e-10,0.0013346693,2
49251743,0.5700496,-0.0007080493,-2.6485244e-05,0.82161003,0.9999991,1.3382627e-09,-2.2368347e-10,0.0013346693,2
49303743,0.5719457,-0.0027115291,-0.0019410513,0.8202847,0.9999991,1.3382627e-09,-2.2368347e-10,0.0013346693,2
49355751,0.5737373,-0.001257556,-0.0005286059,0.8190383,0.9999991,1.3382627e-09,-2.2368347e-10,0.0013346693,2
49407743,0.5761636,-0.00058032584,0.0011034115,0.8173335,0.9999991,1.3382627e-09,-2.2368347e-10,0.0013346693,2
49459748,0.5782693,-0.00032733288,0.0011889797,0.81584513,0.9999991,1.3382627e-09,-2.2368347e-10,0.0013346693,2
49511743,0.5786313,-9.7528115e-05,0.00076369575,0.815589,0.9999991,1.3382627e-09,-2.2368347e-10,0.0013346693,2
49563743,0.58180594,-0.00032435212,-0.0008392669,0.8133271,0.9999991,1.3382627e-09,-2.2368347e-10,0.0013346693,2
49615743,0.5826868,-0.0015401435,-0.0011705693,0.8126945,0.9999991,1.3382627e-09,-2.2368347e-10,0.0013346693,2
49667743,0.58479816,-6.119961e-05,-0.00019820742,0.81117886,0.9999991,1.3382627e-09,-2.2368347e-10,0.0013346693,2
49719743,0.58725536,-0.00029314685,0.0011066295,0.809401,0.9999991,1.3382627e-09,-2.2368347e-10,0.0013346693,2
49772543,0.58929086,-0.00015941517,0.00021978456,0.807921,0.9999991,1.3382627e-09,-2.2368347e-10,0.0013346693,2
49824543,0.5909495,0.00015925181,5.919927e-05,0.8067086,0.9999991,1.3382627e-09,-2.2368347e-10,0.0013346693,2
49876543,0.59546596,-0.00097642525,-4.2355718e-05,0.80337995,0.9999991,1.3382627e-09,-2.2368347e-10,0.0013346693,2
49928543,0.59498197,-0.00038200422,-0.0011189728,0.8037383,0.9999991,1.3382627e-09,-2.2368347e-10,0.0013346693,2
49980543,0.597102,-0.00058832276,-0.0006527685,0.802165,0.9999991,1.3382627e-09,-2.2368347e-10,0.0013346693,2
50032548,0.6000969,0.0010234172,0.0017712779,0.7999248,0.9999991,1.3382627e-09,-2.2368347e-10,0.0013346693,2
50084547,0.60072637,0.0005037221,0.0008190859,0.7994541,0.9999991,1.3382627e-09,-2.2368347e-10,0.0013346693,2
50136543,0.60448056,-0.0008272924,0.00073871436,0.7966192,0.9999991,1.3382627e-09,-2.2368347e-10,0.0013346693,2
50188543,0.6054347,-0.00082877546,-0.00085862656,0.79589415,0.9999991,1.3382627e-09,-2.2368347e-10,0.0013346693,2
50240547,0.60827875,-0.0011283987,-0.00034198977,0.7937227,0.9999991,1.3382627e-09,-2.2368347e-10,0.0013346693,2
50292543,0.60887825,-0.00074877456,-0.0016387671,0.79326177,0.9999991,1.3382627e-09,-2.2368347e-10,0.0013346693,2
50341343,0.61017585,-0.00026095897,-0.000318835,0.792266,0.9999991,1.3382627e-09,-2.2368347e-10,0.0013346693,2
50393343,0.61342543,0.0002750325,0.0014079842,0.78975135,0.9999991,1.3382627e-09,-2.2368347e-10,0.0013346693,2
50445350,0.61449397,-0.0007020378,0.0006819282,0.7889209,0.9999991,1.3382627e-09,-2.2368347e-10,0.0013346693,2
50497343,0.6180691,0.0001296823,0.001462629,0.78612244,0.9999991,1.3382627e-09,-2.2368347e-10,0.0013346693,2
50549343,0.6207772,-0.0015192464,-0.000918208,0.783985,0.9999991,1.3382627e-09,-2.2368347e-10,0.0013346693,2
50601343,0.6221529,-0.0027581342,-0.003634644,0.78288245,0.9999991,1.3382627e-09,-2.2368347e-10,0.0013346693,2
50653343,0.6229235,-0.0018490897,-0.002673225,0.78227603,0.9999991,1.3382627e-09,-2.2368347e-10,0.0013346693,2
50705387,0.6235894,-0.0008798237,-3.812848e-05,0.7817516,0.9999991,1.3382627e-09,-2.2368347e-10,0.0013346693,2
50757343,0.6261367,0.0018963814,0.0029295147,0.77970546,0.9999991,1.3382627e-09,-2.2368347e-10,0.0013346693,2
50810147,0.6268298,0.0018976007,0.0017551278,0.7791519,0.9999991,1.3382627e-09,-2.2368347e-10,0.0013346693,2
50862146,0.6276145,-0.00084483775,-0.0030237455,0.778518,0.9999991,1.3382627e-09,-2.2368347e-10,0.0013346693,2
50914146,0.6287655,-0.0026370578,-0.004611109,0.7775768,0.9999991,1.3382627e-09,-2.2368347e-10,0.0013346693,2
50966153,0.63030565,-0.0011065819,-0.0014620408,0.7763449,0.9999991,1.3382627e-09,-2.2368347e-10,0.0013346693,2
51018210,0.63372266,-0.0013396017,0.0019088775,0.77355677,0.9999991,1.3382627e-09,-2.2368347e-10,0.0013346693,2
51070150,0.63481843,0.00025434414,0.0009991896,0.77266073,0.9999991,1.3382627e-09,-2.2368347e-10,0.0013346693,2
51122154,0.6355428,0.0011314255,-0.0012236127,0.77206385,0.9999991,1.3382627e-09,-2.2368347e-10,0.0013346693,2
51174150,0.6376172,0.0016494793,-0.000105448096,0.77035177,0.9999991,1.3382627e-09,-2.2368347e-10,0.0013346693,2
51226153,0.6436418,-0.0011034135,-0.0012035496,0.7653251,0.9999991,1.3382627e-09,-2.2368347e-10,0.0013346693,2
51278153,0.64511156,-0.0004908215,-0.00029632455,0.7640883,0.9999991,1.3382627e-09,-2.2368347e-10,0.0013346693,2
51330189,0.64938885,-0.0012259191,3.3316002e-05,0.7604555,0.9999991,1.3382627e-09,-2.2368347e-10,0.0013346693,2
51382943,0.65065986,-0.0005431986,-0.00052206975,0.7593689,0.9999991,1.3382627e-09,-2.2368347e-10,0.0013346693,2
51434943,0.6528699,0.0002680559,-0.00078250334,0.7574697,0.9999991,1.3382627e-09,-2.2368347e-10,0.0013346693,2
51486945,0.65587634,0.0014270502,0.0006812807,0.7548668,0.9999991,1.3382627e-09,-2.2368347e-10,0.0013346693,2
51538943,0.6597053,0.00019589618,0.0011078869,0.75152373,0.9999991,1.3382627e-09,-2.2368347e-10,0.0013346693,2
51590956,0.66202223,-0.000302594,0.0008585258,0.7494837,0.9999991,1.3382627e-09,-2.2368347e-10,0.0013346693,2
51642996,0.66605824,-0.0014856451,0.001838418,0.74589604,0.9999991,1.3382627e-09,-2.2368347e-10,0.0013346693,2
51694943,0.6670978,-0.0017378672,0.001431778,0.74496675,0.9999991,1.3382627e-09,-2.2368347e-10,0.0013346693,2
51746943,0.66969,-8.5245505e-05,0.0028807577,0.7426352,0.9999991,1.3382627e-09,-2.2368347e-10,0.0013346693,2
51798956,0.67163956,-0.0010414253,0.0016832906,0.7408755,0.9999991,1.3382627e-09,-2.2368347e-10,0.0013346693,2
51851002,0.6720489,-0.0013798629,0.000734446,0.74050516,0.9999991,1.3382627e-09,-2.2368347e-10,0.0013346693,2
51902947,0.67551833,-0.0013280263,0.0017626351,0.7373399,0.9999991,1.3382627e-09,-2.2368347e-10,0.0013346693,2
51954985,0.6775431,-0.0021605,0.0021555214,0.7354768,0.9999991,1.3382627e-09,-2.2368347e-10,0.0013346693,2
52003743,0.6774174,-0.002231056,0.0015613837,0.7355939,0.9999991,1.3382627e-09,-2.2368347e-10,0.0013346693,2
52059743,0.6818854,-0.0016780691,0.001887894,0.7314547,0.9999991,1.3382627e-09,-2.2368347e-10,0.0013346693,2
52111743,0.6821328,-0.002011504,0.0013658914,0.7312243,0.9999991,1.3382627e-09,-2.2368347e-10,0.0013346693,2
52163752,0.68471044,-0.00113379,0.0030190663,0.72880816,0.9999991,1.3382627e-09,-2.2368347e-10,0.0013346693,2
52215743,0.689219,-0.0026094131,0.0034699081,0.7245402,0.9999991,1.3382627e-09,-2.2368347e-10,0.0013346693,2
52267743,0.6921742,-0.0030425305,0.0044527766,0.72171044,0.9999991,1.3382627e-09,-2.2368347e-10,0.0013346693,2
52319743,0.69570595,-0.004932502,0.0015392414,0.7183082,0.9999991,1.3382627e-09,-2.2368347e-10,0.0013346693,2
52371791,0.6952075,-0.0047670747,0.0009816352,0.71879274,0.9999991,1.3382627e-09,-2.2368347e-10,0.0013346693,2
52423747,0.6992688,-0.006403118,-0.00013627688,0.71483016,0.9999991,1.3382627e-09,-2.2368347e-10,0.0013346693,2
52475762,0.6968735,-0.005583992,-0.00010831248,0.7171723,0.9999991,1.3382627e-09,-2.2368347e-10,0.0013346693,2
52528543,0.6984364,-0.0025917296,0.0030996918,0.71566075,0.9999991,1.3382627e-09,-2.2368347e-10,0.0013346693,2
52580555,0.7006712,-0.0015031303,0.0050326497,0.71346503,0.9999991,1.3382627e-09,-2.2368347e-10,0.0013346693,2
52632543,0.6992484,-0.0016119343,0.0038301942,0.7148668,0.9999991,1.3382627e-09,-2.2368347e-10,0.0013346693,2
52684543,0.7026073,-0.0035834843,0.0006910286,0.71156853,0.9999991,1.3382627e-09,-2.2368347e-10,0.0013346693,2
52736548,0.7017353,-0.0046685017,0.00077509106,0.7124221,0.9999991,1.3382627e-09,-2.2368347e-10,0.0013346693,2
52788561,0.7044715,-0.005268305,0.0012369591,0.7097117,0.9999991,1.3382627e-09,-2.2368347e-10,0.0013346693,2
52840543,0.7044273,-0.0050286604,0.00222781,0.7097549,0.9999991,1.3382627e-09,-2.2368347e-10,0.0013346693,2
52889343,0.70404685,-0.0053387666,0.0013685906,0.7101322,0.9999991,1.3382627e-09,-2.2368347e-10,0.0013346693,2
52941343,0.7040877,-0.0049597803,0.0013386111,0.7100945,0.9999991,1.3382627e-09,-2.2368347e-10,0.0013346693,2
52993378,0.7055259,-0.002845694,0.0034726032,0.70867,0.9999991,1.3382627e-09,-2.2368347e-10,0.0013346693,2
53045382,0.70681274,-0.0045424835,0.0035988176,0.707377,0.9999991,1.3382627e-09,-2.2368347e-10,0.0013346693,2
53097382,0.70349115,-0.0048755636,0.0022818565,0.71068364,0.9999991,1.3382627e-09,-2.2368347e-10,0.0013346693,2
53149344,0.7077872,-0.005845538,0.0021709607,0.70639825,0.9999991,1.3382627e-09,-2.2368347e-10,0.0013346693,2
53201359,0.70900774,-0.005797775,0.003249952,0.70516944,0.9999991,1.3382627e-09,-2.2368347e-10,0.0013346693,2
