timestamp,baro_alt_meter,baro_temp_celcius,baro_pressure_pa,rho
25719366,191.407,28.15,99047.0,1.1768422
25729612,191.49153,28.15,99046.0,1.1768303
25739682,191.32243,28.15,99048.0,1.1768541
25760045,191.23788,28.15,99049.0,1.1768659
25770100,191.66064,28.15,99044.0,1.1768066
25780151,191.66064,28.15,99044.0,1.1768066
25800528,191.9143,28.14,99041.0,1.1767709
25810617,192.25517,28.14,99037.0,1.1767234
25820806,191.7452,28.14,99043.0,1.1767946
25840906,191.407,28.14,99047.0,1.1768422
25851210,192.42429,28.14,99035.0,1.1766996
25861261,191.49153,28.14,99046.0,1.1768303
25881678,191.06877,28.14,99050.99,1.1768897
25891751,191.7452,28.14,99043.0,1.1767946
25901818,191.82976,28.14,99042.0,1.1767828
25922491,191.49153,28.15,99046.0,1.1768303
25932543,191.7452,28.15,99043.0,1.1767946
25942592,192.00151,28.15,99040.0,1.176759
25962687,191.9143,28.14,99041.0,1.1767709
25972836,191.82976,28.14,99042.0,1.1767828
25982889,191.49153,28.14,99046.0,1.1768303
26003226,191.82976,28.15,99042.0,1.1767828
26013305,191.49153,28.15,99046.0,1.1768303
26023356,192.33972,28.15,99036.0,1.1767116
26043700,191.49153,28.15,99046.0,1.1768303
26053749,191.9143,28.15,99041.0,1.1767709
26064044,192.17061,28.15,99038.0,1.1767353
26084164,191.49153,28.15,99046.0,1.1768303
26094491,191.7452,28.15,99043.0,1.1767946
26104549,191.9143,28.15,99041.0,1.1767709
26124750,191.57611,28.14,99044.99,1.1768184
26134842,191.57611,28.14,99044.99,1.1768184
26144915,191.57611,28.14,99044.99,1.1768184
26165333,191.57611,28.14,99044.99,1.1768184
26175388,191.49153,28.14,99046.0,1.1768303
26185664,191.57611,28.14,99044.99,1.1768184
26205810,191.7452,28.14,99043.0,1.1767946
26216022,191.82976,28.14,99042.0,1.1767828
26226076,191.82976,28.14,99042.0,1.1767828
26246446,192.17061,28.14,99038.0,1.1767353
26256504,191.66064,28.14,99044.0,1.1768066
26266554,191.7452,28.14,99043.0,1.1767946
26286662,191.23788,28.14,99049.0,1.1768659
26296798,191.66064,28.14,99044.0,1.1768066
26306847,192.25517,28.14,99037.0,1.1767234
26327303,191.82976,28.14,99042.0,1.1767828
26337416,191.82976,28.14,99042.0,1.1767828
26347464,192.00151,28.14,99040.0,1.176759
26367634,192.08606,28.14,99038.99,1.1767471
26377683,191.49153,28.14,99046.0,1.1768303
26387737,191.32243,28.14,99048.0,1.1768541
26408071,191.9143,28.14,99041.0,1.1767709
26418119,191.82976,28.14,99042.0,1.1767828
26428171,192.00151,28.14,99040.0,1.176759
26448492,191.9143,28.15,99041.0,1.1767709
26458556,191.49153,28.15,99046.0,1.1768303
26468781,191.82976,28.15,99042.0,1.1767828
26488880,191.15334,28.14,99050.0,1.1768779
26498935,191.49153,28.14,99046.0,1.1768303
26508992,192.00151,28.14,99040.0,1.176759
26529441,191.66064,28.14,99044.0,1.1768066
26539597,191.9143,28.14,99041.0,1.1767709
26549638,191.57611,28.14,99044.99,1.1768184
26569746,192.17061,28.14,99038.0,1.1767353
26580012,191.7452,28.14,99043.0,1.1767946
26590116,191.82976,28.14,99042.0,1.1767828
26610446,192.00151,28.14,99040.0,1.176759
26620592,191.57611,28.14,99044.99,1.1768184
26630652,191.407,28.14,99047.0,1.1768422
26650847,191.407,28.14,99047.0,1.1768422
26660899,192.00151,28.14,99040.0,1.176759
26671317,191.82976,28.14,99042.0,1.1767828
26691458,191.82976,28.14,99042.0,1.1767828
26701583,192.17061,28.14,99038.0,1.1767353
26711639,191.7452,28.14,99043.0,1.1767946
26732077,191.407,28.14,99047.0,1.1768422
26742125,191.9143,28.14,99041.0,1.1767709
26752175,191.7452,28.14,99043.0,1.1767946
26772502,191.7452,28.15,99043.0,1.1767946
26782562,191.57611,28.15,99044.99,1.1768184
26792843,191.7452,28.15,99043.0,1.1767946
26812945,192.08606,28.14,99038.99,1.1767471
26823232,191.66064,28.14,99044.0,1.1768066
26833336,191.7452,28.14,99043.0,1.1767946
26853433,191.7452,28.14,99043.0,1.1767946
26863496,191.7452,28.14,99043.0,1.1767946
26873653,192.08606,28.14,99038.99,1.1767471
26893755,191.9143,28.14,99041.0,1.1767709
26904139,191.9143,28.14,99041.0,1.1767709
26914240,191.57611,28.14,99044.99,1.1768184
26934466,191.66064,28.14,99044.0,1.1768066
26944522,191.82976,28.14,99042.0,1.1767828
26954597,191.57611,28.14,99044.99,1.1768184
26974882,191.9143,28.14,99041.0,1.1767709
26984972,191.49153,28.14,99046.0,1.1768303
26995299,191.32243,28.14,99048.0,1.1768541
27015692,191.82976,28.14,99042.0,1.1767828
27025742,191.49153,28.14,99046.0,1.1768303
27036059,191.06877,28.14,99050.99,1.1768897
27056189,191.66064,28.14,99044.0,1.1768066
27066244,191.7452,28.14,99043.0,1.1767946
27076337,191.66064,28.14,99044.0,1.1768066
27096447,191.57611,28.14,99044.99,1.1768184
27106496,191.7452,28.14,99043.0,1.1767946
27116867,192.33972,28.14,99036.0,1.1767116
27136962,191.9143,28.14,99041.0,1.1767709
27147240,191.407,28.14,99047.0,1.1768422
27157310,191.66064,28.14,99044.0,1.1768066
27177667,191.57611,28.14,99044.99,1.1768184
27187717,191.66064,28.14,99044.0,1.1768066
27197766,191.23788,28.14,99049.0,1.1768659
27218092,191.82976,28.14,99042.0,1.1767828
27228152,191.7452,28.14,99043.0,1.1767946
27238218,192.00151,28.14,99040.0,1.176759
27258434,191.9143,28.14,99041.0,1.1767709
27268485,191.66064,28.14,99044.0,1.1768066
27278539,191.82976,28.14,99042.0,1.1767828
27299268,191.49153,28.14,99046.0,1.1768303
27309385,192.25517,28.14,99037.0,1.1767234
27319436,191.32243,28.14,99048.0,1.1768541
27339677,192.17061,28.14,99038.0,1.1767353
27349725,191.66064,28.14,99044.0,1.1768066
27360012,192.00151,28.14,99040.0,1.176759
27380114,191.9143,28.14,99041.0,1.1767709
27390486,191.57611,28.14,99044.99,1.1768184
27400539,192.08606,28.14,99038.99,1.1767471
27420956,191.82976,28.14,99042.0,1.1767828
27431016,191.82976,28.14,99042.0,1.1767828
27441072,191.7452,28.14,99043.0,1.1767946
27461328,191.66064,28.14,99044.0,1.1768066
27471377,191.23788,28.14,99049.0,1.1768659
27481622,191.82976,28.14,99042.0,1.1767828
27501722,191.66064,28.14,99044.0,1.1768066
27512043,191.7452,28.14,99043.0,1.1767946
27522092,191.82976,28.14,99042.0,1.1767828
27542437,191.23788,28.14,99049.0,1.1768659
27552496,191.82976,28.14,99042.0,1.1767828
27562547,191.9143,28.14,99041.0,1.1767709
27583008,191.7452,28.14,99043.0,1.1767946
27593057,191.66064,28.14,99044.0,1.1768066
27603160,191.82976,28.14,99042.0,1.1767828
27623333,190.89702,28.14,99053.0,1.1769135
27633620,191.66064,28.14,99044.0,1.1768066
27643668,192.00151,28.14,99040.0,1.176759
27664041,191.49153,28.14,99046.0,1.1768303
27674092,191.57611,28.14,99044.99,1.1768184
27684145,192.00151,28.14,99040.0,1.176759
27704527,191.66064,28.14,99044.0,1.1768066
27714577,191.23788,28.14,99049.0,1.1768659
27724827,191.23788,28.14,99049.0,1.1768659
27744928,191.57611,28.14,99044.99,1.1768184
27755047,191.9143,28.14,99041.0,1.1767709
27765178,191.7452,28.14,99043.0,1.1767946
27785273,191.66064,28.14,99044.0,1.1768066
27795325,191.407,28.14,99047.0,1.1768422
27805663,191.49153,28.14,99046.0,1.1768303
27825800,191.407,28.14,99047.0,1.1768422
27836060,191.49153,28.14,99046.0,1.1768303
27846112,191.49153,28.14,99046.0,1.1768303
27866444,191.32243,28.14,99048.0,1.1768541
27876492,191.82976,28.14,99042.0,1.1767828
27886577,191.66064,28.14,99044.0,1.1768066
27906875,192.17061,28.14,99038.0,1.1767353
27916926,191.9143,28.14,99041.0,1.1767709
27927008,191.82976,28.14,99042.0,1.1767828
27947227,191.9143,28.14,99041.0,1.1767709
27957330,191.66064,28.14,99044.0,1.1768066
27967381,191.57611,28.14,99044.99,1.1768184
27987716,192.00151,28.14,99040.0,1.176759
27997769,191.407,28.14,99047.0,1.1768422
28007821,191.407,28.14,99047.0,1.1768422
28027999,191.49153,28.14,99046.0,1.1768303
28038119,191.32243,28.14,99048.0,1.1768541
28048185,191.49153,28.14,99046.0,1.1768303
28068508,191.57611,28.14,99044.99,1.1768184
28078556,191.66064,28.14,99044.0,1.1768066
28088843,191.66064,28.14,99044.0,1.1768066
28108953,191.407,28.14,99047.0,1.1768422
28119217,192.17061,28.14,99038.0,1.1767353
28129273,192.00151,28.14,99040.0,1.176759
28149730,192.00151,28.14,99040.0,1.176759
28159843,191.66064,28.14,99044.0,1.1768066
28170033,191.23788,28.14,99049.0,1.1768659
28190175,191.57611,28.14,99044.99,1.1768184
28200223,191.82976,28.14,99042.0,1.1767828
28210487,191.66064,28.14,99044.0,1.1768066
28230585,191.407,28.14,99047.0,1.1768422
28240838,191.49153,28.14,99046.0,1.1768303
28250886,192.17061,28.14,99038.0,1.1767353
28271218,191.7452,28.14,99043.0,1.1767946
28281279,191.407,28.14,99047.0,1.1768422
28291331,191.7452,28.14,99043.0,1.1767946
28311741,192.08606,28.14,99038.99,1.1767471
28321810,191.82976,28.14,99042.0,1.1767828
28331995,192.00151,28.14,99040.0,1.176759
28352097,191.7452,28.14,99043.0,1.1767946
28362405,191.49153,28.14,99046.0,1.1768303
28372459,192.00151,28.14,99040.0,1.176759
28392822,191.49153,28.14,99046.0,1.1768303
28402872,192.42429,28.14,99035.0,1.1766996
28412923,191.407,28.14,99047.0,1.1768422
28433269,191.7452,28.14,99043.0,1.1767946
28443368,191.9143,28.14,99041.0,1.1767709
28453664,191.57611,28.14,99044.99,1.1768184
28473795,191.32243,28.14,99048.0,1.1768541
28484071,191.06877,28.14,99050.99,1.1768897
28494138,192.17061,28.14,99038.0,1.1767353
28514460,191.9143,28.14,99041.0,1.1767709
28524511,192.00151,28.14,99040.0,1.176759
28534567,191.9143,28.14,99041.0,1.1767709
28554665,191.57611,28.14,99044.99,1.1768184
28564790,192.00151,28.14,99040.0,1.176759
28574844,191.9143,28.14,99041.0,1.1767709
28594943,191.407,28.14,99047.0,1.1768422
28605059,192.00151,28.14,99040.0,1.176759
28615224,192.00151,28.14,99040.0,1.176759
28635396,191.82976,28.14,99042.0,1.1767828
28645648,191.66064,28.14,99044.0,1.1768066
28655699,191.7452,28.14,99043.0,1.1767946
28676043,192.00151,28.14,99040.0,1.176759
28686102,191.9143,28.14,99041.0,1.1767709
28696154,191.7452,28.14,99043.0,1.1767946
28716503,191.66064,28.14,99044.0,1.1768066
28726554,191.32243,28.14,99048.0,1.1768541
28736615,192.17061,28.14,99038.0,1.1767353
28756784,191.82976,28.14,99042.0,1.1767828
28766833,191.57611,28.14,99044.99,1.1768184
28776885,191.57611,28.14,99044.99,1.1768184
28796997,191.57611,28.14,99044.99,1.1768184
28807318,191.32243,28.14,99048.0,1.1768541
28817617,191.9143,28.14,99041.0,1.1767709
28837727,191.57611,28.14,99044.99,1.1768184
28848035,192.17061,28.14,99038.0,1.1767353
28858109,191.407,28.14,99047.0,1.1768422
28878449,191.82976,28.14,99042.0,1.1767828
28888593,192.25517,28.14,99037.0,1.1767234
28898655,191.7452,28.14,99043.0,1.1767946
28918836,191.66064,28.14,99044.0,1.1768066
28928893,192.00151,28.14,99040.0,1.176759
28939379,191.9143,28.14,99041.0,1.1767709
28959747,191.57611,28.14,99044.99,1.1768184
28969795,191.57611,28.14,99044.99,1.1768184
28980113,192.08606,28.14,99038.99,1.1767471
29000500,192.17061,28.14,99038.0,1.1767353
29010556,191.32243,28.14,99048.0,1.1768541
29020606,191.23788,28.14,99049.0,1.1768659
29040789,191.66064,28.14,99044.0,1.1768066
29050838,191.7452,28.14,99043.0,1.1767946
29060891,191.23788,28.14,99049.0,1.1768659
29081019,192.00151,28.14,99040.0,1.176759
29091350,191.9143,28.14,99041.0,1.1767709
29101549,191.7452,28.14,99043.0,1.1767946
29121676,192.00151,28.14,99040.0,1.176759
29131727,192.00151,28.14,99040.0,1.176759
29141778,191.7452,28.14,99043.0,1.1767946
29162067,191.57611,28.14,99044.99,1.1768184
29172117,192.00151,28.14,99040.0,1.176759
29182434,191.407,28.14,99047.0,1.1768422
29202531,191.57611,28.14,99044.99,1.1768184
29212845,191.7452,28.14,99043.0,1.1767946
29222901,191.66064,28.14,99044.0,1.1768066
29243311,191.407,28.14,99047.0,1.1768422
29253404,191.407,28.14,99047.0,1.1768422
29263465,191.66064,28.14,99044.0,1.1768066
29283634,192.17061,28.13,99038.0,1.1767353
29293682,191.82976,28.13,99042.0,1.1767828
29303730,191.82976,28.13,99042.0,1.1767828
29324034,191.32243,28.13,99048.0,1.1768541
29334126,191.23788,28.13,99049.0,1.1768659
29344188,191.57611,28.13,99044.99,1.1768184
29364477,191.82976,28.14,99042.0,1.1767828
29374534,191.32243,28.14,99048.0,1.1768541
29384784,191.7452,28.14,99043.0,1.1767946
29404883,191.49153,28.14,99046.0,1.1768303
29414935,191.57611,28.14,99044.99,1.1768184
29424985,191.9143,28.14,99041.0,1.1767709
29445319,191.7452,28.14,99043.0,1.1767946
29455382,191.15334,28.14,99050.0,1.1768779
29465448,191.66064,28.14,99044.0,1.1768066
29485628,192.08606,28.14,99038.99,1.1767471
29495684,191.7452,28.14,99043.0,1.1767946
29505752,191.49153,28.14,99046.0,1.1768303
29526127,191.49153,28.13,99046.0,1.1768303
29536182,191.23788,28.13,99049.0,1.1768659
29546246,191.7452,28.13,99043.0,1.1767946
29566425,192.08606,28.14,99038.99,1.1767471
29576478,191.32243,28.14,99048.0,1.1768541
29586526,191.7452,28.14,99043.0,1.1767946
29606854,192.08606,28.13,99038.99,1.1767471
29616912,191.7452,28.13,99043.0,1.1767946
29627237,191.7452,28.13,99043.0,1.1767946
29647387,191.9143,28.14,99041.0,1.1767709
29657623,192.33972,28.14,99036.0,1.1767116
29667675,191.82976,28.14,99042.0,1.1767828
29688111,191.66064,28.14,99044.0,1.1768066
29698228,191.57611,28.14,99044.99,1.1768184
29708321,192.17061,28.14,99038.0,1.1767353
29728462,191.7452,28.14,99043.0,1.1767946
29738510,191.82976,28.14,99042.0,1.1767828
29748796,191.7452,28.14,99043.0,1.1767946
29768899,191.66064,28.14,99044.0,1.1768066
29779256,191.66064,28.14,99044.0,1.1768066
29789322,191.57611,28.14,99044.99,1.1768184
29809684,191.82976,28.13,99042.0,1.1767828
29819746,191.7452,28.13,99043.0,1.1767946
29829804,191.9143,28.13,99041.0,1.1767709
29850240,192.00151,28.14,99040.0,1.176759
29860320,192.08606,28.14,99038.99,1.1767471
29870465,192.17061,28.14,99038.0,1.1767353
29890552,191.49153,28.14,99046.0,1.1768303
29900798,191.66064,28.14,99044.0,1.1768066
29910846,191.7452,28.14,99043.0,1.1767946
29930944,191.57611,28.13,99044.99,1.1768184
29940999,191.82976,28.13,99042.0,1.1767828
29951272,191.82976,28.13,99042.0,1.1767828
29971372,192.08606,28.13,99038.99,1.1767471
29981627,191.23788,28.13,99049.0,1.1768659
29991683,191.407,28.13,99047.0,1.1768422
30012054,191.66064,28.14,99044.0,1.1768066
30022104,191.57611,28.14,99044.99,1.1768184
30032157,191.82976,28.14,99042.0,1.1767828
30052248,191.49153,28.14,99046.0,1.1768303
30062447,192.17061,28.14,99038.0,1.1767353
30072526,191.57611,28.14,99044.99,1.1768184
30092892,191.57611,28.14,99044.99,1.1768184
30102946,191.407,28.14,99047.0,1.1768422
30113001,191.82976,28.14,99042.0,1.1767828
30133328,191.49153,28.14,99046.0,1.1768303
30143420,191.66064,28.14,99044.0,1.1768066
30153508,191.82976,28.14,99042.0,1.1767828
30173765,191.66064,28.14,99044.0,1.1768066
30184013,192.25517,28.14,99037.0,1.1767234
30194131,191.82976,28.14,99042.0,1.1767828
30214480,191.32243,28.14,99048.0,1.1768541
30224530,192.00151,28.14,99040.0,1.176759
30234593,191.9143,28.14,99041.0,1.1767709
30254938,191.82976,28.14,99042.0,1.1767828
30264997,191.9143,28.14,99041.0,1.1767709
30275064,191.9143,28.14,99041.0,1.1767709
30295183,191.57611,28.14,99044.99,1.1768184
30305251,192.00151,28.14,99040.0,1.176759
30315332,191.32243,28.14,99048.0,1.1768541
30336056,190.89702,28.14,99053.0,1.1769135
30346142,192.08606,28.14,99038.99,1.1767471
30356192,191.57611,28.14,99044.99,1.1768184
30376458,191.66064,28.13,99044.0,1.1768066
30386512,191.7452,28.13,99043.0,1.1767946
30396871,191.49153,28.13,99046.0,1.1768303
30416974,191.57611,28.13,99044.99,1.1768184
30427022,191.66064,28.13,99044.0,1.1768066
30437074,191.82976,28.13,99042.0,1.1767828
30457241,191.407,28.14,99047.0,1.1768422
30467319,191.7452,28.14,99043.0,1.1767946
30477627,191.66064,28.14,99044.0,1.1768066
30497776,191.23788,28.13,99049.0,1.1768659
30508041,192.33972,28.13,99036.0,1.1767116
30518094,191.7452,28.13,99043.0,1.1767946
30538428,191.49153,28.13,99046.0,1.1768303
30548477,191.9143,28.13,99041.0,1.1767709
30558532,191.9143,28.13,99041.0,1.1767709
30579010,191.66064,28.14,99044.0,1.1768066
30589059,191.7452,28.14,99043.0,1.1767946
30599296,192.33972,28.14,99036.0,1.1767116
30619727,191.32243,28.13,99048.0,1.1768541
30629791,192.17061,28.13,99038.0,1.1767353
30640034,191.32243,28.13,99048.0,1.1768541
30660157,192.08606,28.14,99038.99,1.1767471
30670423,191.7452,28.14,99043.0,1.1767946
30680471,191.407,28.14,99047.0,1.1768422
30700841,191.7452,28.13,99043.0,1.1767946
30710892,191.49153,28.13,99046.0,1.1768303
30720937,191.66064,28.13,99044.0,1.1768066
30741321,191.49153,28.13,99046.0,1.1768303
30751378,192.00151,28.13,99040.0,1.176759
30761691,191.7452,28.13,99043.0,1.1767946
30781779,191.9143,28.14,99041.0,1.1767709
30791820,191.82976,28.14,99042.0,1.1767828
30801869,191.9143,28.14,99041.0,1.1767709
30822029,192.00151,28.14,99040.0,1.176759
30832110,192.00151,28.14,99040.0,1.176759
30842418,191.57611,28.14,99044.99,1.1768184
30862566,191.407,28.13,99047.0,1.1768422
30872846,191.66064,28.13,99044.0,1.1768066
30882900,191.7452,28.13,99043.0,1.1767946
30903200,191.57611,28.14,99044.99,1.1768184
30913249,191.407,28.14,99047.0,1.1768422
30923320,191.66064,28.14,99044.0,1.1768066
30943727,191.32243,28.14,99048.0,1.1768541
30953787,191.49153,28.14,99046.0,1.1768303
30963839,191.66064,28.14,99044.0,1.1768066
30984032,191.57611,28.13,99044.99,1.1768184
30994089,191.82976,28.13,99042.0,1.1767828
31004145,192.17061,28.13,99038.0,1.1767353
31024563,191.32243,28.14,99048.0,1.1768541
31034627,191.9143,28.14,99041.0,1.1767709
31044892,191.49153,28.14,99046.0,1.1768303
31064993,191.82976,28.14,99042.0,1.1767828
31075217,192.00151,28.14,99040.0,1.176759
31085328,191.66064,28.14,99044.0,1.1768066
31105712,191.66064,28.13,99044.0,1.1768066
31115840,191.7452,28.13,99043.0,1.1767946
31126003,191.66064,28.13,99044.0,1.1768066
31146101,191.57611,28.13,99044.99,1.1768184
31156159,191.9143,28.13,99041.0,1.1767709
31166477,191.49153,28.13,99046.0,1.1768303
31186576,191.82976,28.13,99042.0,1.1767828
31196829,192.17061,28.13,99038.0,1.1767353
31206878,191.82976,28.13,99042.0,1.1767828
31227265,191.23788,28.14,99049.0,1.1768659
31237377,191.82976,28.14,99042.0,1.1767828
31247436,191.66064,28.14,99044.0,1.1768066
31268028,191.82976,28.13,99042.0,1.1767828
31278077,191.66064,28.13,99044.0,1.1768066
31288140,191.32243,28.13,99048.0,1.1768541
31308512,191.49153,28.14,99046.0,1.1768303
31318600,191.57611,28.14,99044.99,1.1768184
31328650,191.82976,28.14,99042.0,1.1767828
31348810,191.7452,28.14,99043.0,1.1767946
31358904,191.57611,28.14,99044.99,1.1768184
31368958,191.57611,28.14,99044.99,1.1768184
31389335,192.00151,28.13,99040.0,1.176759
31399383,191.57611,28.13,99044.99,1.1768184
31409641,191.82976,28.13,99042.0,1.1767828
31429761,192.00151,28.13,99040.0,1.176759
31440061,191.9143,28.13,99041.0,1.1767709
31450115,191.66064,28.13,99044.0,1.1768066
31470456,191.49153,28.14,99046.0,1.1768303
31480504,191.23788,28.14,99049.0,1.1768659
31490545,191.57611,28.14,99044.99,1.1768184
31510791,191.82976,28.13,99042.0,1.1767828
31520839,192.00151,28.13,99040.0,1.176759
31530887,191.9143,28.13,99041.0,1.1767709
31551220,191.407,28.14,99047.0,1.1768422
31561326,191.66064,28.14,99044.0,1.1768066
31571378,191.49153,28.14,99046.0,1.1768303
31591696,191.7452,28.14,99043.0,1.1767946
31601761,191.57611,28.14,99044.99,1.1768184
31612028,191.9143,28.14,99041.0,1.1767709
31632137,191.407,28.13,99047.0,1.1768422
31642450,191.9143,28.13,99041.0,1.1767709
31652498,192.00151,28.13,99040.0,1.176759
31672615,191.9143,28.13,99041.0,1.1767709
31682664,191.7452,28.13,99043.0,1.1767946
31692783,191.9143,28.13,99041.0,1.1767709
31712896,191.407,28.13,99047.0,1.1768422
31723218,191.407,28.13,99047.0,1.1768422
31733300,191.49153,28.13,99046.0,1.1768303
31753626,191.9143,28.14,99041.0,1.1767709
31763674,191.66064,28.14,99044.0,1.1768066
31773722,191.66064,28.14,99044.0,1.1768066
31794082,192.08606,28.13,99038.99,1.1767471
31804148,191.32243,28.13,99048.0,1.1768541
31814453,192.17061,28.13,99038.0,1.1767353
31834556,191.407,28.13,99047.0,1.1768422
31844812,191.7452,28.13,99043.0,1.1767946
31854885,191.7452,28.13,99043.0,1.1767946
31875342,191.7452,28.13,99043.0,1.1767946
31885582,191.66064,28.13,99044.0,1.1768066
31895643,191.57611,28.13,99044.99,1.1768184
31915742,191.9143,28.14,99041.0,1.1767709
31925790,191.15334,28.14,99050.0,1.1768779
31936012,191.57611,28.14,99044.99,1.1768184
31956129,191.32243,28.14,99048.0,1.1768541
31966434,191.9143,28.14,99041.0,1.1767709
31976485,191.82976,28.14,99042.0,1.1767828
31996872,191.82976,28.13,99042.0,1.1767828
32006967,191.9143,28.13,99041.0,1.1767709
32017018,191.82976,28.13,99042.0,1.1767828
32037423,191.57611,28.14,99044.99,1.1768184
32047479,191.32243,28.14,99048.0,1.1768541
32057564,191.7452,28.14,99043.0,1.1767946
32077670,191.57611,28.13,99044.99,1.1768184
32087720,191.49153,28.13,99046.0,1.1768303
32097768,191.7452,28.13,99043.0,1.1767946
32118119,192.00151,28.13,99040.0,1.176759
32128168,191.66064,28.13,99044.0,1.1768066
32138480,192.00151,28.13,99040.0,1.176759
32158575,191.407,28.13,99047.0,1.1768422
32168823,191.49153,28.13,99046.0,1.1768303
32178871,191.407,28.13,99047.0,1.1768422
32199248,191.49153,28.13,99046.0,1.1768303
32209326,191.407,28.13,99047.0,1.1768422
32219376,191.7452,28.13,99043.0,1.1767946
32239469,191.407,28.13,99047.0,1.1768422
32249669,191.82976,28.13,99042.0,1.1767828
32259773,191.82976,28.13,99042.0,1.1767828
32280085,191.23788,28.13,99049.0,1.1768659
32290137,191.9143,28.13,99041.0,1.1767709
32300180,191.407,28.13,99047.0,1.1768422
32320462,191.57611,28.14,99044.99,1.1768184
32330511,192.00151,28.14,99040.0,1.176759
32340798,191.49153,28.14,99046.0,1.1768303
32360906,191.82976,28.13,99042.0,1.1767828
32371241,191.57611,28.13,99044.99,1.1768184
32381355,191.9143,28.13,99041.0,1.1767709
32401683,191.57611,28.13,99044.99,1.1768184
32411737,191.49153,28.13,99046.0,1.1768303
32421815,191.7452,28.13,99043.0,1.1767946
32442200,191.407,28.13,99047.0,1.1768422
32452279,191.7452,28.13,99043.0,1.1767946
32462417,191.66064,28.13,99044.0,1.1768066
32482510,192.17061,28.13,99038.0,1.1767353
32492785,191.66064,28.13,99044.0,1.1768066
32502837,191.9143,28.13,99041.0,1.1767709
32522930,191.23788,28.13,99049.0,1.1768659
32532984,191.57611,28.13,99044.99,1.1768184
32543248,191.407,28.13,99047.0,1.1768422
32563396,191.06877,28.14,99050.99,1.1768897
32573610,191.407,28.14,99047.0,1.1768422
32583658,191.49153,28.14,99046.0,1.1768303
32604083,191.49153,28.14,99046.0,1.1768303
32614138,191.49153,28.14,99046.0,1.1768303
32624188,191.49153,28.14,99046.0,1.1768303
32644431,191.407,28.13,99047.0,1.1768422
32654493,191.57611,28.13,99044.99,1.1768184
32664547,191.66064,28.13,99044.0,1.1768066
32684787,192.00151,28.13,99040.0,1.176759
32694835,191.49153,28.13,99046.0,1.1768303
32704884,191.49153,28.13,99046.0,1.1768303
32724989,191.407,28.13,99047.0,1.1768422
32735220,191.9143,28.13,99041.0,1.1767709
32745327,191.82976,28.13,99042.0,1.1767828
32765665,191.57611,28.13,99044.99,1.1768184
32775712,191.57611,28.13,99044.99,1.1768184
32785753,191.7452,28.13,99043.0,1.1767946
32806095,191.407,28.13,99047.0,1.1768422
32816195,191.66064,28.13,99044.0,1.1768066
32826244,191.82976,28.13,99042.0,1.1767828
32846421,191.57611,28.13,99044.99,1.1768184
32856525,191.82976,28.13,99042.0,1.1767828
32866579,191.82976,28.13,99042.0,1.1767828
32887240,190.98422,28.14,99051.99,1.1769016
32897321,191.32243,28.14,99048.0,1.1768541
32907376,191.82976,28.14,99042.0,1.1767828
32927715,191.66064,28.13,99044.0,1.1768066
32937766,192.08606,28.13,99038.99,1.1767471
32948124,192.00151,28.13,99040.0,1.176759
32968523,191.9143,28.14,99041.0,1.1767709
32978574,191.66064,28.14,99044.0,1.1768066
32988883,191.82976,28.14,99042.0,1.1767828
33008981,191.7452,28.13,99043.0,1.1767946
33019039,191.66064,28.13,99044.0,1.1768066
33029210,191.57611,28.13,99044.99,1.1768184
33049612,191.49153,28.13,99046.0,1.1768303
33059666,191.9143,28.13,99041.0,1.1767709
33069712,191.82976,28.13,99042.0,1.1767828
33090065,191.7452,28.14,99043.0,1.1767946
33100110,191.49153,28.14,99046.0,1.1768303
33110418,191.7452,28.14,99043.0,1.1767946
33130573,191.66064,28.13,99044.0,1.1768066
33140870,191.7452,28.13,99043.0,1.1767946
33150964,191.23788,28.13,99049.0,1.1768659
33171080,191.57611,28.14,99044.99,1.1768184
33181258,191.9143,28.14,99041.0,1.1767709
33191324,191.57611,28.14,99044.99,1.1768184
33211657,192.00151,28.13,99040.0,1.176759
33221705,191.32243,28.13,99048.0,1.1768541
33232001,191.66064,28.13,99044.0,1.1768066
33252097,191.66064,28.13,99044.0,1.1768066
33262304,191.7452,28.13,99043.0,1.1767946
33272496,192.08606,28.13,99038.99,1.1767471
33292889,191.7452,28.13,99043.0,1.1767946
33302952,191.49153,28.13,99046.0,1.1768303
33313006,192.00151,28.13,99040.0,1.176759
33333109,191.06877,28.13,99050.99,1.1768897
33343166,191.49153,28.13,99046.0,1.1768303
33353216,191.82976,28.13,99042.0,1.1767828
33373322,191.7452,28.13,99043.0,1.1767946
33383370,191.82976,28.13,99042.0,1.1767828
33393636,191.7452,28.13,99043.0,1.1767946
33413742,191.9143,28.13,99041.0,1.1767709
33424049,191.32243,28.13,99048.0,1.1768541
33434098,191.407,28.13,99047.0,1.1768422
33454447,191.407,28.13,99047.0,1.1768422
33464495,190.64336,28.13,99056.0,1.1769491
33474545,191.66064,28.13,99044.0,1.1768066
33494897,191.23788,28.13,99049.0,1.1768659
33504948,191.82976,28.13,99042.0,1.1767828
33515199,191.407,28.13,99047.0,1.1768422
33535323,191.57611,28.13,99044.99,1.1768184
33545700,192.08606,28.13,99038.99,1.1767471
33555872,191.49153,28.13,99046.0,1.1768303
33576098,191.49153,28.13,99046.0,1.1768303
33586439,192.00151,28.13,99040.0,1.176759
33596487,191.49153,28.13,99046.0,1.1768303
