timestamp,ref_timestamp,ref_lat,ref_lon,x,y,z,delta_xy[0],delta_xy[1],delta_z,vx,vy,vz,z_deriv,delta_vxy[0],delta_vxy[1],delta_vz,ax,ay,az,yaw,ref_alt,dist_bottom,dist_bottom_rate,eph,epv,evh,evv,vxy_max,vz_max,hagl_min,hagl_max,xy_valid,z_valid,v_xy_valid,v_z_valid,xy_reset_counter,z_reset_counter,vxy_reset_counter,vz_reset_counter,xy_global,z_global,dist_bottom_valid
42870158,0,0.0,0.0,0.0,0.0,0.67696154,3.323168e-05,8.524516e-06,0.0,-0.0029696345,0.009589605,0.010485098,-0.0025193063,0.008307921,0.0021311291,0.0,-0.29155827,0.22786269,-0.11776394,2.0692115,0.0,0.11695415,-0.010485098,0.12716715,0.25987428,0.10582378,0.11235456,inf,inf,inf,inf,0,1,0,1,1,0,1,1,0,0,1
42966143,0,0.0,0.0,0.0,0.0,0.6751923,3.323168e-05,8.524516e-06,0.0,-0.028749889,0.019858476,0.008687117,-0.0056464807,0.008307921,0.0021311291,0.0,-0.35136193,0.17671691,-0.07316752,2.06923,0.0,0.11872339,-0.008687117,0.12687774,0.2595765,0.10566537,0.11227918,inf,inf,inf,inf,0,1,0,1,1,0,1,1,0,0,1
43070143,0,0.0,0.0,0.0,0.0,0.67534184,3.323168e-05,8.524516e-06,0.0,-0.02568183,0.0135087315,0.0071846284,-0.0061765686,0.008307921,0.0021311291,0.0,0.09259311,0.056966763,-0.0870573,2.0694718,0.0,0.118573844,-0.0071846284,0.1272539,0.25998867,0.10585323,0.11238798,inf,inf,inf,inf,0,1,0,1,1,0,1,1,0,0,1
43174943,0,0.0,0.0,0.0,0.0,0.678168,3.323168e-05,8.524516e-06,0.0,-0.011538687,0.007948561,0.008443086,-0.0015730364,0.008307921,0.0021311291,0.0,-0.18075393,-0.02620407,-0.093771204,2.0693412,0.0,0.11574769,-0.008443086,0.12762064,0.26039168,0.10603769,0.112490274,inf,inf,inf,inf,0,1,0,1,1,0,1,1,0,0,1
43271743,0,0.0,0.0,0.0,0.0,0.68129396,3.323168e-05,8.524516e-06,0.0,-0.026723266,0.021127991,0.010518038,0.003561235,0.008307921,0.0021311291,0.0,-0.34101287,0.30144256,-0.07239456,2.069068,0.0,0.112621725,-0.010518038,0.1273332,0.26009306,0.10587974,0.11241267,inf,inf,inf,inf,0,1,0,1,1,0,1,1,0,0,1
43375743,0,0.0,0.0,0.0,0.0,0.68284434,3.323168e-05,8.524516e-06,0.0,-0.032116003,0.00819682,0.008521265,0.0027451878,0.008307921,0.0021311291,0.0,0.017830152,-0.23548408,-0.026330082,2.069587,0.0,0.11107135,-0.008521265,0.12777428,0.2605718,0.106101125,0.112531304,inf,inf,inf,inf,0,1,0,1,1,0,1,1,0,0,1
43479743,0,0.0,0.0,0.0,0.0,0.68534464,3.323168e-05,8.524516e-06,0.0,-0.02615673,0.018363206,0.012361793,0.00847969,0.008307921,0.0021311291,0.0,-0.2081248,0.57393914,0.006853539,2.068007,0.0,0.10857105,-0.012361793,0.12824225,0.26106372,0.10635488,0.112648495,inf,inf,inf,inf,0,1,0,1,1,0,1,1,0,0,1
43575743,0,0.0,0.0,0.0,0.0,0.68474156,3.323168e-05,8.524516e-06,0.0,-0.018943299,0.040052496,0.0109740915,0.005637023,0.008307921,0.0021311291,0.0,-0.18227759,-0.2254148,-0.09866123,2.0689435,0.0,0.10917413,-0.0109740915,0.1279795,0.26077592,0.10621359,0.11257682,inf,inf,inf,inf,0,1,0,1,1,0,1,1,0,0,1
43679743,0,0.0,0.0,0.0,0.0,0.6840532,3.323168e-05,8.524516e-06,0.0,-0.021475488,0.015511403,0.010015888,0.003350881,0.008307921,0.0021311291,0.0,-0.38743,0.15044364,-0.16447932,2.0679016,0.0,0.10986251,-0.010015888,0.12838228,0.26119864,0.10641252,0.11269181,inf,inf,inf,inf,0,1,0,1,1,0,1,1,0,0,1
43783743,0,0.0,0.0,0.0,0.0,0.6865124,3.323168e-05,8.524516e-06,0.0,-0.032108,0.023423754,0.008083991,0.0035410535,0.008307921,0.0021311291,0.0,0.04596093,-0.07266679,-0.09219023,2.0685897,0.0,0.10740328,-0.008083991,0.12671505,0.25941956,0.10551904,0.11221682,inf,inf,inf,inf,0,1,0,1,1,0,1,1,0,0,1
43879743,0,0.0,0.0,0.0,0.0,0.6890647,3.323168e-05,8.524516e-06,0.0,-0.01818219,0.025257146,0.008968096,0.0063840947,0.008307921,0.0021311291,0.0,0.004215815,0.26381445,-0.088533446,2.0675411,0.0,0.10485101,-0.008968096,0.12647775,0.2591495,0.10540197,0.11214462,inf,inf,inf,inf,0,1,0,1,1,0,1,1,0,0,1
43983743,0,0.0,0.0,0.0,0.0,0.69146633,3.323168e-05,8.524516e-06,0.0,-0.015190158,0.02793484,0.008552322,0.007454542,0.008307921,0.0021311291,0.0,-0.13246807,-0.1692948,-0.076878875,2.0675278,0.0,0.10806525,-0.008552322,0.12691684,0.25959554,0.10562351,0.11227333,inf,inf,inf,inf,0,1,0,1,1,0,1,1,0,0,1
44087743,0,0.0,0.0,0.0,0.0,0.6926268,3.323168e-05,8.524516e-06,0.0,-0.024247462,0.020806339,0.0063479943,0.005357321,0.008307921,0.0021311291,0.0,-0.11996359,-0.079711184,-0.05103281,2.066986,0.0,0.107123315,-0.0063479943,0.12732421,0.26002538,0.10581615,0.11239627,inf,inf,inf,inf,0,1,0,1,1,0,1,1,0,0,1
44191743,0,0.0,0.0,0.0,0.0,0.6926321,3.323168e-05,8.524516e-06,0.0,-0.021493452,0.01700284,0.006237584,0.004474271,0.008307921,0.0021311291,0.0,0.13395312,-0.16641591,-0.011413969,2.0674782,0.0,0.10711801,-0.006237584,0.1276805,0.26042768,0.105965294,0.11250519,inf,inf,inf,inf,0,1,0,1,1,0,1,1,0,0,1
44296543,0,0.0,0.0,0.0,0.0,0.69305,3.323168e-05,8.524516e-06,0.0,-0.012780152,0.019464398,0.007212345,0.005033448,0.008307921,0.0021311291,0.0,0.06808746,-0.086559825,0.06107735,2.0672512,0.0,0.10670006,-0.007212345,0.12805259,0.2608387,0.10613064,0.112615325,inf,inf,inf,inf,0,1,0,1,1,0,1,1,0,0,1
44392543,0,0.0,0.0,0.0,0.0,0.6898459,3.323168e-05,8.524516e-06,0.0,-0.015358964,0.020362493,0.0052319514,-0.00074647757,0.008307921,0.0021311291,0.0,-0.035287328,-0.20751527,-0.029248795,2.0670347,0.0,0.10990417,-0.0052319514,0.12772845,0.26052544,0.10592303,0.11252998,inf,inf,inf,inf,0,1,0,1,1,0,1,1,0,0,1
44496543,0,0.0,0.0,0.0,0.0,0.684925,3.323168e-05,8.524516e-06,0.0,-0.020418176,0.01436737,0.004614295,-0.0061317235,0.008307921,0.0021311291,0.0,0.09669779,-0.19811016,0.15721317,2.0666728,0.0,0.11482507,-0.004614295,0.12817177,0.26100725,0.10613269,0.11265268,inf,inf,inf,inf,0,1,0,1,1,0,1,1,0,0,1
44600543,0,0.0,0.0,0.0,0.0,0.6831536,3.323168e-05,8.524516e-06,0.0,-0.011885834,0.015886666,0.0042964076,-0.0073995595,0.008307921,0.0021311291,0.0,0.22941022,-0.22915414,-0.011078714,2.0668015,0.0,0.11659646,-0.0042964076,0.12650742,0.2592333,0.10524445,0.11217517,inf,inf,inf,inf,0,1,0,1,1,0,1,1,0,0,1
44704543,0,0.0,0.0,0.0,0.0,0.6829676,3.323168e-05,8.524516e-06,0.0,-0.009564416,0.012572998,0.0033439985,-0.0075826575,0.008307921,0.0021311291,0.0,0.019856233,-0.17882241,0.045644987,2.0665913,0.0,0.11678249,-0.0033439985,0.12686867,0.25963834,0.105402246,0.11228618,inf,inf,inf,inf,0,1,0,1,1,0,1,1,0,0,1
44800550,0,0.0,0.0,0.0,0.0,0.68295217,3.323168e-05,8.524516e-06,0.0,-0.018037153,0.01109565,0.003144578,-0.0070342575,0.008307921,0.0021311291,0.0,-0.011996337,-0.17269093,0.037140995,2.065907,0.0,0.116797924,-0.003144578,0.12660043,0.25935537,0.1052404,0.112214744,inf,inf,inf,inf,0,1,0,1,1,0,1,1,0,0,1
44905386,0,0.0,0.0,0.0,0.0,0.6823483,3.323168e-05,8.524516e-06,0.0,-0.011654142,0.009271287,0.0037611562,-0.0062793936,0.008307921,0.0021311291,0.0,0.15755503,-0.13479258,0.07820845,2.065549,0.0,0.11740178,-0.0037611562,0.12698543,0.2597747,0.10541219,0.112332195,inf,inf,inf,inf,0,1,0,1,1,0,1,1,0,0,1
45009343,0,0.0,0.0,0.0,0.0,0.6835641,3.323168e-05,8.524516e-06,0.0,-0.0077991965,0.017967213,0.0051936735,-0.0029500907,0.008307921,0.0021311291,0.0,0.14283203,-0.17362098,-0.018838149,2.0653381,0.0,0.11618596,-0.0051936735,0.12736493,0.26019186,0.105578244,0.112447456,inf,inf,inf,inf,0,1,0,1,1,0,1,1,0,0,1
45105390,0,0.0,0.0,0.0,0.0,0.6855286,3.323168e-05,8.524516e-06,0.0,-0.0024581943,0.015091547,0.0047124317,-0.0012883252,0.008307921,0.0021311291,0.0,0.16115282,-0.57529455,-0.17928658,2.065333,0.0,0.11422151,-0.0047124317,0.12717268,0.25998765,0.105459295,0.11238631,inf,inf,inf,inf,0,1,0,1,1,0,1,1,0,0,1
45209343,0,0.0,0.0,0.0,0.0,0.6833396,3.323168e-05,8.524516e-06,0.0,-0.010027319,-0.05352932,0.005223529,-0.002596667,0.008307921,0.0021311291,0.0,0.054987147,-0.7176208,0.19970688,2.068534,0.0,0.116410494,-0.005223529,0.12760909,0.26043785,0.10566913,0.112518035,inf,inf,inf,inf,0,1,0,1,1,0,1,1,0,0,1
45313343,0,0.0,0.0,0.0,0.0,0.6841929,3.323168e-05,8.524516e-06,0.0,-0.041373353,-0.004427568,0.0071247676,0.0008874007,0.008307921,0.0021311291,0.0,0.1857935,0.26049873,0.046175055,2.0675106,0.0,0.115557194,-0.0071247676,0.128015,0.26087457,0.105866335,0.112642385,inf,inf,inf,inf,0,1,0,1,1,0,1,1,0,0,1
45410152,0,0.0,0.0,0.0,0.0,0.6861457,3.323168e-05,8.524516e-06,0.0,-0.0069124834,0.019514058,0.0061934385,0.0020976153,0.008307921,0.0021311291,0.0,1.034562,-1.020833,0.05417568,2.0698662,0.0,0.11360437,-0.0061934385,0.12775275,0.260597,0.10570509,0.11257678,inf,inf,inf,inf,0,1,0,1,1,0,1,1,0,0,1
45514152,0,0.0,0.0,0.0,0.0,0.6875155,3.323168e-05,8.524516e-06,0.0,0.035175778,0.0053706313,0.009121652,0.005928146,0.008307921,0.0021311291,0.0,0.6950174,-0.22853597,0.13572042,2.068995,0.0,0.11223459,-0.009121652,0.12620644,0.2589297,0.10489897,0.11211284,inf,inf,inf,inf,0,1,0,1,1,0,1,1,0,0,1
45618187,0,0.0,0.0,0.0,0.0,0.6876809,3.323168e-05,8.524516e-06,0.0,-0.005342796,-0.020333389,0.0015315836,-0.0018641535,0.008307921,0.0021311291,0.0,-0.014695662,-0.6167094,0.24136156,2.0716996,0.0,0.11206919,-0.0015315836,0.12667745,0.25940725,0.10512267,0.112270534,inf,inf,inf,inf,0,1,0,1,1,0,1,1,0,0,1
45714153,0,0.0,0.0,0.0,0.0,0.6841012,3.323168e-05,8.524516e-06,0.0,-0.029868541,-0.04622908,-0.0009280463,-0.0077653914,0.008307921,0.0021311291,0.0,0.09043617,-0.44185874,0.030893372,2.0772667,0.0,0.115648866,0.0009280463,0.12645903,0.25916097,0.1049999,0.112215735,inf,inf,inf,inf,0,1,0,1,1,0,1,1,0,0,1
45818185,0,0.0,0.0,0.0,0.0,0.682301,3.323168e-05,8.524516e-06,0.0,0.015257105,-0.081457525,0.006937929,-0.0010475816,0.008307921,0.0021311291,0.0,1.2844754,-0.8430234,-0.39726362,2.0788155,0.0,0.117449105,-0.006937929,0.12689687,0.2596219,0.10522352,0.11233333,inf,inf,inf,inf,0,1,0,1,1,0,1,1,0,0,1
45922943,0,0.0,0.0,0.0,0.0,0.67641485,3.323168e-05,8.524516e-06,0.0,0.18639828,-0.1980116,-0.015458531,-0.028700233,0.008307921,0.0021311291,0.0,-0.2440272,-2.2109342,-0.52071553,2.0781016,0.0,0.12333524,0.015458531,0.1273021,0.2600653,0.10545406,0.11245812,inf,inf,inf,inf,0,1,0,1,1,0,1,1,0,0,1
46018979,0,0.0,0.0,0.0,0.0,0.6719863,3.323168e-05,8.524516e-06,0.0,0.105099276,-0.21341808,-0.0111443335,-0.027121924,0.008307921,0.0021311291,0.0,-2.519719,0.28142428,-0.29810008,2.0747986,0.0,0.12776381,0.0111443335,0.12705068,0.2598039,0.10530019,0.112429395,inf,inf,inf,inf,0,1,0,1,1,0,1,1,0,0,0
46123054,0,0.0,0.0,0.0,0.0,0.6677658,3.323168e-05,8.524516e-06,0.0,0.04380953,-0.19616598,-0.025193239,-0.042590454,0.008307921,0.0021311291,0.0,1.4302474,0.16159552,0.44030273,2.075169,0.0,0.1319843,0.025193239,0.1275186,0.2603189,0.10563267,0.11264379,inf,inf,inf,inf,0,1,0,1,1,0,1,1,0,0,0
46226984,0,0.0,0.0,0.0,0.0,0.66359985,3.323168e-05,8.524516e-06,0.0,0.14734992,-0.2200803,0.002683001,-0.016513791,0.008307921,0.0021311291,0.0,-0.75593436,-0.43753526,-1.8492626,2.0668385,0.0,0.13615024,-0.002683001,0.12788816,0.2607446,0.10572158,0.11268376,inf,inf,inf,inf,0,1,0,1,1,0,1,1,0,0,0
46322943,0,0.0,0.0,0.0,0.0,0.65909034,3.323168e-05,8.524516e-06,0.0,0.11917743,-0.17414719,-0.005220885,-0.026087275,0.008307921,0.0021311291,0.0,-0.39997035,-0.93122977,-1.381252,2.0629706,0.0,0.14065975,0.005220885,0.12756091,0.26043883,0.105547644,0.11262681,inf,inf,inf,inf,0,1,0,1,1,0,1,1,0,0,0
46426943,0,0.0,0.0,0.0,0.0,0.65459263,3.323168e-05,8.524516e-06,0.0,0.044546966,-0.20742384,-0.01144362,-0.033441175,0.008307921,0.0021311291,0.0,1.5113332,-0.5928408,-0.7534818,2.0702152,0.0,0.14515746,0.01144362,0.127899,0.2608453,0.10576423,0.1127648,inf,inf,inf,inf,0,1,0,1,1,0,1,1,0,0,0
46531743,0,0.0,0.0,0.0,0.0,0.65231866,3.323168e-05,8.524516e-06,0.0,0.09031,-0.19407935,-0.016250368,-0.03638545,0.008307921,0.0021311291,0.0,1.0129335,1.1802288,0.41942918,2.0711937,0.0,0.14743143,0.016250368,0.12823339,0.2612488,0.10573249,0.112823695,inf,inf,inf,inf,0,1,0,1,1,0,1,1,0,0,0
46627743,0,0.0,0.0,0.0,0.0,0.6507018,3.323168e-05,8.524516e-06,0.0,0.05885082,-0.1593264,-0.007533569,-0.025529986,0.008307921,0.0021311291,0.0,0.0049733785,0.64167786,0.95849365,2.080375,0.0,0.14904827,0.007533569,0.12784983,0.26090875,0.10558639,0.11273181,inf,inf,inf,inf,0,1,0,1,1,0,1,1,0,0,0
46731743,0,0.0,0.0,0.0,0.0,0.6510154,3.323168e-05,8.524516e-06,0.0,0.10745143,-0.11170533,-0.0071909907,-0.023105025,0.008307921,0.0021311291,0.0,-0.54766256,-1.74149,-1.5686462,2.0748599,0.0,0.14873469,0.0071909907,0.12824303,0.26137492,0.10566574,0.11283685,inf,inf,inf,inf,0,1,0,1,1,0,1,1,0,0,0
46835743,0,0.0,0.0,0.0,0.0,0.6488298,3.323168e-05,8.524516e-06,0.0,0.087356985,-0.1833876,-0.0056999456,-0.020442087,0.008307921,0.0021311291,0.0,-0.73106676,-1.0349752,-0.99530447,2.0724974,0.0,0.15092027,0.0056999456,0.12650868,0.25956172,0.10472177,0.11234305,inf,inf,inf,inf,0,1,0,1,1,0,1,1,0,0,0
46931749,0,0.0,0.0,0.0,0.0,0.64818937,3.323168e-05,8.524516e-06,0.0,0.035129085,-0.11668919,-0.0076241116,-0.020691998,0.008307921,0.0021311291,0.0,0.6480339,0.09165958,-0.85260004,2.075583,0.0,0.15156072,0.0076241116,0.12625061,0.25928697,0.10468382,0.11228756,inf,inf,inf,inf,0,1,0,1,1,0,1,1,0,0,0
47035743,0,0.0,0.0,0.0,0.0,0.64627737,3.323168e-05,8.524516e-06,0.0,0.10269228,-0.15863778,-0.03717195,-0.049374707,0.008307921,0.0021311291,0.0,1.5776696,-0.9439201,-1.6256497,2.0783331,0.0,0.15347272,0.03717195,0.12662567,0.2597055,0.10485497,0.11239787,inf,inf,inf,inf,0,1,0,1,1,0,1,1,0,0,0
47140552,0,0.0,0.0,0.0,0.0,0.64456564,3.323168e-05,8.524516e-06,0.0,0.11030061,-0.11317943,-0.01917748,-0.030597059,0.008307921,0.0021311291,0.0,-1.2248325,0.49630603,0.020884335,2.0758224,0.0,0.15518445,0.01917748,0.127016,0.26013204,0.105045944,0.1124977,inf,inf,inf,inf,0,1,0,1,1,0,1,1,0,0,0
47236543,0,0.0,0.0,0.0,0.0,0.64198023,3.323168e-05,8.524516e-06,0.0,0.039001387,-0.13020425,-0.038652625,-0.050521635,0.008307921,0.0021311291,0.0,-0.50146514,-0.7573942,-1.5630907,2.076425,0.0,0.15776986,0.038652625,0.12675877,0.25988922,0.104832835,0.11244648,inf,inf,inf,inf,0,1,0,1,1,0,1,1,0,0,0
47340543,0,0.0,0.0,0.0,0.0,0.64191014,3.323168e-05,8.524516e-06,0.0,0.074271575,-0.09553132,-0.019311054,-0.028225305,0.008307921,0.0021311291,0.0,0.23300673,1.4648912,0.24203376,2.075386,0.0,0.15783995,0.019311054,0.1271307,0.26030424,0.10502142,0.11253966,inf,inf,inf,inf,0,1,0,1,1,0,1,1,0,0,0
47444543,0,0.0,0.0,0.0,0.0,0.6435432,3.323168e-05,8.524516e-06,0.0,0.0436066,-0.075984575,-0.010852593,-0.015756136,0.008307921,0.0021311291,0.0,-0.82956624,1.6367055,1.915255,2.0727248,0.0,0.1562069,0.010852593,0.12749767,0.26071465,0.105260424,0.11264944,inf,inf,inf,inf,0,1,0,1,1,0,1,1,0,0,0
47548543,0,0.0,0.0,0.0,0.0,0.64685243,3.323168e-05,8.524516e-06,0.0,0.015550561,-0.08047989,-0.01467129,-0.01487556,0.008307921,0.0021311291,0.0,-1.5155263,0.56513864,1.0784506,2.070313,0.0,0.15289766,0.01467129,0.12786093,0.2611231,0.10537349,0.1127689,inf,inf,inf,inf,0,1,0,1,1,0,1,1,0,0,0
47645375,0,0.0,0.0,0.0,0.0,0.6469538,3.323168e-05,8.524516e-06,0.0,-0.0059986617,-0.08497158,-0.017788121,-0.01715064,0.008307921,0.0021311291,0.0,-0.1397882,0.39001063,-1.4021561,2.0625687,0.0,0.15279627,0.017788121,0.12757105,0.26082492,0.1052249,0.112690456,inf,inf,inf,inf,0,1,0,1,1,0,1,1,0,0,0
47749358,0,0.0,0.0,0.0,0.0,0.64800364,3.323168e-05,8.524516e-06,0.0,0.027685259,-0.044047207,-0.0146019915,-0.012171075,0.008307921,0.0021311291,0.0,0.024640754,-0.39454657,-1.1040578,2.0574331,0.0,0.15174645,0.0146019915,0.12794317,0.26123798,0.10539295,0.11279498,inf,inf,inf,inf,0,1,0,1,1,0,1,1,0,0,0
47845396,0,0.0,0.0,0.0,0.0,0.64887893,3.323168e-05,8.524516e-06,0.0,0.025235388,-0.10502514,-0.024860103,-0.020120315,0.008307921,0.0021311291,0.0,-0.046051655,0.40207702,0.23108026,2.061462,0.0,0.15087116,0.024860103,0.12771873,0.26100948,0.10527597,0.112720326,inf,inf,inf,inf,0,1,0,1,1,0,1,1,0,0,0
47949345,0,0.0,0.0,0.0,0.0,0.65347975,3.323168e-05,8.524516e-06,0.0,0.022503393,0.0025076722,-0.00852305,2.4054898e-05,0.008307921,0.0021311291,0.0,-1.3029718,0.32126123,0.5298399,2.0456285,0.0,0.14627033,0.00852305,0.12810712,0.2614328,0.10547146,0.11285084,inf,inf,inf,inf,0,1,0,1,1,0,1,1,0,0,0
48053343,0,0.0,0.0,0.0,0.0,0.65668327,3.323168e-05,8.524516e-06,0.0,0.04931465,-0.09680234,-0.0030865942,0.008357563,0.008307921,0.0021311291,0.0,1.3513167,-0.6805302,-0.048717543,2.037241,0.0,0.14306682,0.0030865942,0.12640202,0.25962982,0.10433776,0.11235941,inf,inf,inf,inf,0,1,0,1,1,0,1,1,0,0,0
48150143,0,0.0,0.0,0.0,0.0,0.6594995,3.323168e-05,8.524516e-06,0.0,0.01855371,-0.05930237,-0.0035907677,0.009751198,0.008307921,0.0021311291,0.0,-0.58214384,1.2417116,0.52072096,2.029927,0.0,0.14025056,0.0035907677,0.12613495,0.25934872,0.10426225,0.11228503,inf,inf,inf,inf,0,1,0,1,1,0,1,1,0,0,0
48254143,0,0.0,0.0,0.0,0.0,0.66399723,3.323168e-05,8.524516e-06,0.0,0.012021402,-0.0626631,-0.015502514,0.0009124341,0.008307921,0.0021311291,0.0,-0.65248275,-0.76910216,-1.1818382,2.0180926,0.0,0.13575286,0.015502514,0.12656027,0.25980034,0.10438214,0.112447016,inf,inf,inf,inf,0,1,0,1,1,0,1,1,0,0,0
48358153,0,0.0,0.0,0.0,0.0,0.6667856,3.323168e-05,8.524516e-06,0.0,-0.02331464,-0.07418289,-0.041252173,-0.02328179,0.008307921,0.0021311291,0.0,-1.4804163,1.4598413,0.47818837,2.007203,0.0,0.13296449,0.041252173,0.12706429,0.26033157,0.10453546,0.11256557,inf,inf,inf,inf,0,1,0,1,1,0,1,1,0,0,0
48454143,0,0.0,0.0,0.0,0.0,0.6674779,3.323168e-05,8.524516e-06,0.0,-0.041768413,-0.025712458,-0.002589182,0.014129016,0.008307921,0.0021311291,0.0,-1.9044871,0.2347529,1.9846641,2.0021043,0.0,0.13227218,0.002589182,0.12686919,0.26010546,0.10434916,0.11251847,inf,inf,inf,inf,0,1,0,1,1,0,1,1,0,0,0
48558200,0,0.0,0.0,0.0,0.0,0.6669529,3.323168e-05,8.524516e-06,0.0,-0.024816277,-0.084699206,-0.011106934,0.003541254,0.008307921,0.0021311291,0.0,-0.06703458,-0.540499,0.9075624,1.9925998,0.0,0.13279718,0.011106934,0.12727302,0.26056105,0.10437154,0.112633996,inf,inf,inf,inf,0,1,0,1,1,0,1,1,0,0,0
48662159,0,0.0,0.0,0.0,0.0,0.6666612,3.323168e-05,8.524516e-06,0.0,-0.02113124,-0.028597986,-0.015763545,-0.0029651439,0.008307921,0.0021311291,0.0,0.8014593,-0.098167636,-1.9214232,1.9832429,0.0,0.13308889,0.015763545,0.12766896,0.26101395,0.104532614,0.112767965,inf,inf,inf,inf,0,1,0,1,1,0,1,1,0,0,0
48758943,0,0.0,0.0,0.0,0.0,0.66501325,3.323168e-05,8.524516e-06,0.0,-0.03153663,-0.04973563,-0.026662085,-0.016429698,0.008307921,0.0021311291,0.0,-1.0772375,-1.1164315,-0.45183724,1.9756187,0.0,0.13473684,0.026662085,0.12736414,0.2607338,0.10425518,0.11270666,inf,inf,inf,inf,0,1,0,1,1,0,1,1,0,0,0
48862943,0,0.0,0.0,0.0,0.0,0.663393,3.323168e-05,8.524516e-06,0.0,-0.017201295,-0.052197896,-0.021465736,-0.013425816,0.008307921,0.0021311291,0.0,-0.19650663,0.22520314,-1.102767,1.9664825,0.0,0.13635707,0.021465736,0.12580153,0.25907522,0.10338291,0.11223904,inf,inf,inf,inf,0,1,0,1,1,0,1,1,0,0,0
48966978,0,0.0,0.0,0.0,0.0,0.66363865,3.323168e-05,8.524516e-06,0.0,-0.018897515,-0.03495859,-0.010760254,-0.0027357915,0.008307921,0.0021311291,0.0,-1.2576144,0.94655156,-1.9804497,1.9540905,0.0,0.13611144,0.010760254,0.12620646,0.25954634,0.10345648,0.11237694,inf,inf,inf,inf,0,1,0,1,1,0,1,1,0,0,0
49070943,0,0.0,0.0,0.0,0.0,0.66406536,3.323168e-05,8.524516e-06,0.0,-0.042830754,-0.059167538,0.01489555,0.023215227,0.008307921,0.0021311291,0.0,0.10615015,0.47297758,-0.3183019,1.9456632,0.0,0.13568473,-0.01489555,0.12663494,0.26003575,0.10363074,0.11252502,inf,inf,inf,inf,0,1,0,1,1,0,1,1,0,0,0
49174943,0,0.0,0.0,0.0,0.0,0.66377336,3.323168e-05,8.524516e-06,0.0,-0.014804078,-0.017521989,0.016240926,0.02389017,0.008307921,0.0021311291,0.0,-0.21943446,0.7888845,0.76386505,1.9337631,0.0,0.13597673,-0.016240926,0.12700227,0.26049516,0.10374912,0.11265121,inf,inf,inf,inf,0,1,0,1,1,0,1,1,0,0,0
49271743,0,0.0,0.0,0.0,0.0,0.66116333,3.323168e-05,8.524516e-06,0.0,-0.009100457,0.036852848,0.07870062,0.08355561,0.008307921,0.0021311291,0.0,0.5638121,-1.462965,-1.1509713,1.9258599,0.0,0.13858676,-0.07870062,0.12668283,0.2602225,0.103623234,0.11259053,inf,inf,inf,inf,0,1,0,1,1,0,1,1,0,0,0
49375743,0,0.0,0.0,0.0,0.0,0.65861315,3.323168e-05,8.524516e-06,0.0,-0.08534556,0.0033167643,-0.00739074,-0.004340756,0.008307921,0.0021311291,0.0,0.61121213,-0.8293225,-0.29676226,1.918081,0.0,0.14113694,0.00739074,0.12702923,0.2606704,0.10384986,0.11270179,inf,inf,inf,inf,0,1,0,1,1,0,1,1,0,0,0
49479743,0,0.0,0.0,0.0,0.0,0.65811396,3.323168e-05,8.524516e-06,0.0,-0.088940725,0.037231367,-0.0043982556,-0.0016813022,0.008307921,0.0021311291,0.0,3.4499292,1.2362643,0.65150195,1.9087614,0.0,0.14163613,0.0043982556,0.12538624,0.25896853,0.10301047,0.11222298,inf,inf,inf,inf,0,1,0,1,1,0,1,1,0,0,0
49583743,0,0.0,0.0,0.0,0.0,0.6567989,3.323168e-05,8.524516e-06,0.0,-0.03455171,0.06956385,0.0191018,0.020278621,0.008307921,0.0021311291,0.0,-0.098528914,-0.9247687,0.7158927,1.898438,0.0,0.14295119,-0.0191018,0.12575997,0.25942463,0.1030303,0.11234174,inf,inf,inf,inf,0,1,0,1,1,0,1,1,0,0,0
49679777,0,0.0,0.0,0.0,0.0,0.6583474,3.323168e-05,8.524516e-06,0.0,-0.10068472,0.06620813,0.010964348,0.014141983,0.008307921,0.0021311291,0.0,2.175183,1.2481405,1.3826264,1.890812,0.0,0.14140266,-0.010964348,0.12547797,0.2591632,0.10301133,0.11228315,inf,inf,inf,inf,0,1,0,1,1,0,1,1,0,0,0
49784588,0,0.0,0.0,0.0,0.0,0.6611426,3.323168e-05,8.524516e-06,0.0,-0.05018338,0.04930242,0.012109384,0.017625319,0.008307921,0.0021311291,0.0,1.1973829,-1.4057552,-1.3088135,1.8802005,0.0,0.1386075,-0.012109384,0.12581828,0.2595957,0.10344131,0.11239059,inf,inf,inf,inf,0,1,0,1,1,0,1,1,0,0,0
49888573,0,0.0,0.0,0.0,0.0,0.66606086,3.323168e-05,8.524516e-06,0.0,-0.07184502,0.06898275,0.0006379028,0.01004447,0.008307921,0.0021311291,0.0,-1.5910976,-1.0705917,-2.13496,1.8650931,0.0,0.13368922,-0.0006379028,0.12618333,0.26003492,0.1038439,0.11250339,inf,inf,inf,inf,0,1,0,1,1,0,1,1,0,0,0
49984543,0,0.0,0.0,0.0,0.0,0.6705046,3.323168e-05,8.524516e-06,0.0,-0.15212947,0.06665706,-0.025987178,-0.012665487,0.008307921,0.0021311291,0.0,0.51684296,-0.44656408,-0.3901357,1.8612603,0.0,0.12924546,0.025987178,0.12597999,0.2598367,0.10395682,0.11245094,inf,inf,inf,inf,0,1,0,1,1,0,1,1,0,0,0
